,Day,Month,Year,Latitud,Longitud,Sierra,Hierro,PIT,LC_capture,Ancho_capture,Plastron_capture,Peso_capture,lcclass,Birth_year,Release_year,release,Stage,Sex,Age_release,Age_capture,mod.ID,dup.ID,Sex_capture,Sex_stage,Sex_retro
1178,26,2,1988,,,14201,,,25.2,26.5,18.1,25.5,20,1983.5,1987,0,Juvenil,Macho,3.5,4.5,204,FALSE,Indeterminada,Indeterminada,Indeterminada
1179,24,2,1989,,,14201,,,26.8,27.9,19.2,34,20,1983.5,1987,0,Juvenil,Macho,3.5,5.5,204,FALSE,Indeterminada,Indeterminada,Indeterminada
1180,18,11,1994,,,14201,,,40.5,43,29.5,6.2,40,1983.5,1987,0,Juvenil,Hembra,3.5,10.5,204,FALSE,Indeterminada,Indeterminada,Indeterminada
1181,31,3,1987,,,14202,,,19.6,21.8,14.5,0.7513,10,1983.5,1987,1,Juvenil,Indeterminada,3.5,3.5,205,FALSE,Indeterminada,Indeterminada,Indeterminada
1182,26,2,1988,,,14202,,,26.5,29.2,19.5,31,20,1983.5,1987,0,Juvenil,Macho,3.5,4.5,205,FALSE,Indeterminada,Indeterminada,Indeterminada
1183,3,12,1990,,,14202,,,36.2,38.2,27,6.5,30,1983.5,1987,0,Juvenil,,3.5,6.5,205,FALSE,Indeterminada,Indeterminada,Indeterminada
1184,23,2,1988,,,12236,,,19.6,21,13.5,0.7,10,1984.5,1988,1,Juvenil,Indeterminada,3.5,3.5,206,FALSE,Indeterminada,Indeterminada,Indeterminada
1185,23,2,1988,,,14229,,,22.8,24.5,15.3,1,20,1984.5,1988,1,Juvenil,Indeterminada,3.5,3.5,207,FALSE,Indeterminada,Indeterminada,Indeterminada
1186,23,2,1988,,,14231,,,22.9,24.3,15.57,1.05,20,1984.5,1988,1,Juvenil,Indeterminada,3.5,3.5,208,FALSE,Indeterminada,Indeterminada,Indeterminada
1187,10,6,1993,,,14231,,,47,48,34,2.8,40,1984.5,1988,0,Juvenil,,3.5,8.5,208,FALSE,Indeterminada,Indeterminada,Indeterminada
1188,23,2,1988,,,14232,,,20,21.2,13.51,0.7,20,1984.5,1988,1,Juvenil,Indeterminada,3.5,3.5,209,FALSE,Indeterminada,Indeterminada,Indeterminada
1189,9,11,1989,,,14232,,,27.9,29.5,19.5,4.8,20,1984.5,1988,0,Juvenil,Hembra,3.5,4.5,209,FALSE,Indeterminada,Indeterminada,Indeterminada
1190,10,11,1991,,,14232,,,35.1,37.2,25.5,11.5,30,1984.5,1988,0,Juvenil,,3.5,6.5,209,FALSE,Indeterminada,Indeterminada,Indeterminada
1191,27,11,1994,,,14232,,,50.5,53.4,39,14,50,1984.5,1988,0,Juvenil,Hembra,3.5,9.5,209,FALSE,Indeterminada,Indeterminada,Indeterminada
1192,23,2,1988,,,14233,,,23.9,25.5,16.43,1.2,20,1984.5,1988,1,Juvenil,Indeterminada,3.5,3.5,210,FALSE,Indeterminada,Indeterminada,Indeterminada
1193,9,11,1989,,,14233,,,24,25,16.4,1.9,20,1984.5,1988,0,Juvenil,Hembra,3.5,4.5,210,FALSE,Indeterminada,Indeterminada,Indeterminada
1194,23,6,1990,,,14233,,,26.6,27.9,18.3,13.5,20,1984.5,1988,0,Juvenil,,3.5,5.5,210,FALSE,Indeterminada,Indeterminada,Indeterminada
1195,23,2,1988,,,14234,,,21,22.5,14.2,0.8,20,1984.5,1988,1,Juvenil,Indeterminada,3.5,3.5,211,FALSE,Indeterminada,Indeterminada,Indeterminada
1196,23,2,1988,,,14235,,,20.3,21.7,13.61,0.8,20,1984.5,1988,1,Juvenil,Indeterminada,3.5,3.5,212,FALSE,Indeterminada,Indeterminada,Indeterminada
1197,23,2,1988,,,14237,,,23.7,24.6,16.28,1.2,20,1984.5,1988,1,Juvenil,Indeterminada,3.5,3.5,213,FALSE,Indeterminada,Indeterminada,Indeterminada
1198,23,2,1988,,,14238,,,23.3,25,16,1.2,20,1984.5,1988,1,Juvenil,Indeterminada,3.5,3.5,214,FALSE,Indeterminada,Indeterminada,Indeterminada
1199,20,6,1990,,,14238,,,30.5,31.9,21.7,1.5,30,1984.5,1988,0,Juvenil,,3.5,5.5,214,FALSE,Indeterminada,Indeterminada,Indeterminada
1200,10,11,1991,,,14238,,,36.5,38,25.9,11.1,30,1984.5,1988,0,Juvenil,,3.5,6.5,214,FALSE,Indeterminada,Indeterminada,Indeterminada
1201,20,11,1994,,,14238,,,53.1,56.4,39.5,15,50,1984.5,1988,0,Juvenil,Hembra,3.5,9.5,214,FALSE,Indeterminada,Indeterminada,Indeterminada
1202,23,2,1988,,,14239,,,21.5,23.1,15.16,0.95,20,1984.5,1988,1,Juvenil,Indeterminada,3.5,3.5,215,FALSE,Indeterminada,Indeterminada,Indeterminada
1203,23,2,1988,,,14240,,,20.7,22.5,14.47,0.85,20,1984.5,1988,1,Juvenil,Indeterminada,3.5,3.5,216,FALSE,Indeterminada,Indeterminada,Indeterminada
1204,20,6,1990,,,14240,,,27.6,29.7,19.8,4,20,1984.5,1988,0,Juvenil,,3.5,5.5,216,FALSE,Indeterminada,Indeterminada,Indeterminada
1205,10,11,1991,,,14240,,,33.9,36.5,25,12,30,1984.5,1988,0,Juvenil,,3.5,6.5,216,FALSE,Indeterminada,Indeterminada,Indeterminada
1206,23,2,1988,,,14241,,,23.6,25.1,16.21,1.2,20,1984.5,1988,1,Juvenil,Indeterminada,3.5,3.5,217,FALSE,Indeterminada,Indeterminada,Hembra
1207,19,6,1990,,,14241,,,33.5,35.8,24,1.4,30,1984.5,1988,0,Juvenil,,3.5,5.5,217,FALSE,Indeterminada,Indeterminada,Hembra
1208,16,6,1991,,,14241,,,39,40,28,5,30,1984.5,1988,0,Juvenil,,3.5,6.5,217,FALSE,Indeterminada,Indeterminada,Hembra
1209,24,11,1994,,,14241,,,54.6,57.9,41.3,16,50,1984.5,1988,0,Adulta,Hembra,3.5,9.5,217,FALSE,Hembra,Hembra,Hembra
1210,23,2,1988,,,14242,242,52813062,17.5,18.5,11.75,0.5,10,1984.5,1988,1,Juvenil,Indeterminada,3.5,3.5,218,FALSE,Indeterminada,Indeterminada,Hembra
1211,10,6,1993,,,14242,,52813062,40,38.5,29.4,3,40,1984.5,1988,0,Juvenil,,3.5,8.5,218,FALSE,Indeterminada,Indeterminada,Hembra
1213,30,5,2003,-1.22316,-89.41003,14242,242,52813062,69.7,73.3,52.8,30,60,1984.5,1988,0,Adulta,Hembra,3.5,18.5,218,FALSE,Hembra,Hembra,Hembra
1214,7,9,2007,-1.37361,-89.68195,14242,242,52813062,70,74,53,,,1984.5,1988,0,Adulta,Hembra,3.5,22.5,218,FALSE,Hembra,Hembra,Hembra
1215,28,8,2019,-1.37189,-89.68223,14242,242,52813062,70.5,74.3,54.5,38.3,70,1984.5,1988,0,Adulta,Hembra,3.5,34.5,218,FALSE,Hembra,Hembra,Hembra
1212,27,7,2002,-1.37204,-89.68244,14242,242,52813062,74,79,53,35,70,1984.5,1988,0,Adulta,Hembra,3.5,17.5,218,FALSE,Hembra,Hembra,Hembra
1216,23,2,1988,,,14243,,,22.1,23.9,15.51,1,20,1984.5,1988,1,Juvenil,Indeterminada,3.5,3.5,219,FALSE,Indeterminada,Indeterminada,Indeterminada
1217,23,2,1988,,,14244,,,20,21.5,14.12,0.8,20,1984.5,1988,1,Juvenil,Indeterminada,3.5,3.5,220,FALSE,Indeterminada,Indeterminada,Indeterminada
1218,21,11,1994,,,14244,,,50.5,54.3,38.2,15.5,50,1984.5,1988,0,Juvenil,Hembra,3.5,9.5,220,FALSE,Indeterminada,Indeterminada,Indeterminada
1219,23,2,1988,,,14245,,,20.8,22,14.3,0.8,20,1984.5,1988,1,Juvenil,Indeterminada,3.5,3.5,221,FALSE,Indeterminada,Indeterminada,Indeterminada
1220,18,2,1989,,,14230,,,23.8,25.5,16.5,1.4,20,1984.5,1989,1,Juvenil,Indeterminada,4.5,4.5,222,FALSE,Indeterminada,Indeterminada,Indeterminada
1221,22,6,1990,,,14230,,,33,35.1,23.8,3.6,30,1984.5,1989,0,Juvenil,,4.5,5.5,222,FALSE,Indeterminada,Indeterminada,Indeterminada
1222,15,6,1991,,,14230,,,39,41,28,7.4,30,1984.5,1989,0,Juvenil,,4.5,6.5,222,FALSE,Indeterminada,Indeterminada,Indeterminada
1223,23,2,1989,,,14246,,,21.8,23,14.5,0.9,20,1985.5,1989,1,Juvenil,Indeterminada,3.5,3.5,223,FALSE,Indeterminada,Indeterminada,Indeterminada
1224,23,2,1989,,,14247,,,22.1,24.2,15.3,1.1,20,1985.5,1989,1,Juvenil,Indeterminada,3.5,3.5,224,FALSE,Indeterminada,Indeterminada,Indeterminada
1225,23,2,1989,,,14248,,,25.5,27.5,18,1.6,20,1985.5,1989,1,Juvenil,Indeterminada,3.5,3.5,225,FALSE,Indeterminada,Indeterminada,Indeterminada
1226,12,11,1991,,,14248,,,40.5,42.6,31.9,2.2,40,1985.5,1989,0,Juvenil,,3.5,5.5,225,FALSE,Indeterminada,Indeterminada,Indeterminada
1227,23,2,1989,,,14249,,,21.9,23.4,14.4,1,20,1985.5,1989,1,Juvenil,Indeterminada,3.5,3.5,226,FALSE,Indeterminada,Indeterminada,Indeterminada
1228,3,12,1993,,,14249,,,46,48.4,35.1,34.2,40,1985.5,1989,0,Juvenil,,3.5,7.5,226,FALSE,Indeterminada,Indeterminada,Indeterminada
1229,22,11,1994,,,14249,,,53.2,55.6,39.8,17,50,1985.5,1989,0,Juvenil,Hembra,3.5,8.5,226,FALSE,Indeterminada,Indeterminada,Indeterminada
1230,23,2,1989,,,14250,,,22.5,23.8,15.5,1.1,20,1985.5,1989,1,Juvenil,Indeterminada,3.5,3.5,227,FALSE,Indeterminada,Indeterminada,Indeterminada
1231,14,6,1991,,,14250,,,34,35,25,6.2,30,1985.5,1989,0,Juvenil,,3.5,5.5,227,FALSE,Indeterminada,Indeterminada,Indeterminada
1232,3,12,1993,,,14250,,,51,54.6,38,40,50,1985.5,1989,0,Juvenil,,3.5,7.5,227,FALSE,Indeterminada,Indeterminada,Indeterminada
1233,23,2,1989,,,14251,,,20.1,21.2,13.4,0.75,20,1985.5,1989,1,Juvenil,Indeterminada,3.5,3.5,228,FALSE,Indeterminada,Indeterminada,Indeterminada
1234,18,11,1994,,,14251,,,50.8,52.9,38.6,12.7,50,1985.5,1989,0,Juvenil,Macho,3.5,8.5,228,FALSE,Indeterminada,Indeterminada,Indeterminada
1235,23,2,1989,,,14252,252,42078286,18.3,20.3,13,0.6,10,1985.5,1989,1,Juvenil,Indeterminada,3.5,3.5,229,FALSE,Indeterminada,Indeterminada,Macho
1236,4,12,1990,,,14252,,42078286,25,26,17.3,2.3,20,1985.5,1989,0,Juvenil,,3.5,4.5,229,FALSE,Indeterminada,Indeterminada,Macho
1237,15,6,1991,,,14252,,42078286,28,30,20,8.7,20,1985.5,1989,0,Juvenil,,3.5,5.5,229,FALSE,Indeterminada,Indeterminada,Macho
1238,3,12,1993,,,14252,,42078286,40.6,47.2,33.5,4.3,40,1985.5,1989,0,Juvenil,,3.5,7.5,229,FALSE,Indeterminada,Indeterminada,Macho
1239,19,11,1994,,,14252,,42078286,48.4,50.1,36,11.5,40,1985.5,1989,0,Juvenil,Hembra,3.5,8.5,229,FALSE,Indeterminada,Indeterminada,Macho
1240,2,9,2000,-1.37439,-89.69755,14252,252,42078286,70.6,72.6,51,32,70,1985.5,1989,0,Adulta,Macho,3.5,14.5,229,FALSE,Macho,Macho,Macho
1241,12,9,2007,-1.37643,-89.69871,14252,252,42078286,80.5,83,55,45,,1985.5,1989,0,Adulta,Macho,3.5,21.5,229,FALSE,Macho,Macho,Macho
1242,28,8,2019,-1.37539,-89.69975,14252,252,42078286,86.5,88.6,61.1,54.9,80,1985.5,1989,0,Adulta,Macho,3.5,33.5,229,FALSE,Macho,Macho,Macho
1243,23,2,1989,,,14253,,,21,22.5,14.5,0.9,20,1985.5,1989,1,Juvenil,Indeterminada,3.5,3.5,230,FALSE,Indeterminada,Indeterminada,Indeterminada
1244,22,6,1990,,,14253,,,28.2,29.5,20,28.5,20,1985.5,1989,0,Juvenil,,3.5,4.5,230,FALSE,Indeterminada,Indeterminada,Indeterminada
1245,14,6,1991,,,14253,,,33,35,24,6,30,1985.5,1989,0,Juvenil,,3.5,5.5,230,FALSE,Indeterminada,Indeterminada,Indeterminada
1246,23,2,1989,,,14254,,,23,24.3,15.4,1.2,20,1985.5,1989,1,Juvenil,Indeterminada,3.5,3.5,231,FALSE,Indeterminada,Indeterminada,Indeterminada
1247,23,2,1989,,,14255,,,20.5,21.7,14,0.8,20,1985.5,1989,1,Juvenil,Indeterminada,3.5,3.5,232,FALSE,Indeterminada,Indeterminada,Indeterminada
1248,7,11,1991,,,14255,,,36,37,26.1,6.7,30,1985.5,1989,0,Juvenil,,3.5,5.5,232,FALSE,Indeterminada,Indeterminada,Indeterminada
1249,23,2,1989,,,14256,256,42066089,20.3,21.9,14.1,0.8,20,1985.5,1989,1,Juvenil,Indeterminada,3.5,3.5,233,FALSE,Indeterminada,Indeterminada,Hembra
1250,4,12,1990,,,14256,,42066089,20.8,,,2.5,20,1985.5,1989,0,Juvenil,,3.5,4.5,233,FALSE,Indeterminada,Indeterminada,Hembra
1251,2,9,2000,-1.36906,-89.69942,14256,256,42066089,61.7,64.8,45.7,23,60,1985.5,1989,0,Adulta,Hembra,3.5,14.5,233,FALSE,Hembra,Hembra,Hembra
1253,7,9,2007,-1.36922,-89.69995,14256,256,42066089,67,72.4,49.2,28,,1985.5,1989,0,Adulta,Hembra,3.5,21.5,233,FALSE,Hembra,Hembra,Hembra
1252,29,5,2003,-1.36888,-89.70004,14256,256,42066089,67.1,72.2,49,27.5,60,1985.5,1989,0,Adulta,Hembra,3.5,17.5,233,FALSE,Hembra,Hembra,Hembra
1254,8,11,1989,,,14257,,,21.2,22.2,14.2,0.8,20,1986.5,1989,1,Juvenil,Indeterminada,2.5,2.5,234,FALSE,Indeterminada,Indeterminada,Indeterminada
1255,8,11,1991,,,14257,,,28.4,29.7,18.4,2.5,20,1986.5,1989,0,Juvenil,,2.5,4.5,234,FALSE,Indeterminada,Indeterminada,Indeterminada
1256,8,11,1989,,,14258,,,21.1,23,14.4,0.65,20,1986.5,1989,1,Juvenil,Indeterminada,2.5,2.5,235,FALSE,Indeterminada,Indeterminada,Indeterminada
1257,3,12,1993,,,14258,,,41,43.2,30,4.6,40,1986.5,1989,0,Juvenil,,2.5,6.5,235,FALSE,Indeterminada,Indeterminada,Indeterminada
1258,8,11,1989,,,14259,259,41834829,21,23,14.9,0.8,20,1986.5,1989,1,Juvenil,Indeterminada,2.5,2.5,236,FALSE,Indeterminada,Indeterminada,Indeterminada
1259,4,12,1990,,,14259,,41834829,25,26.5,18,3.1,20,1986.5,1989,0,Juvenil,,2.5,3.5,236,FALSE,Indeterminada,Indeterminada,Indeterminada
1260,14,6,1991,,,14259,,41834829,29,31,21,5,20,1986.5,1989,0,Juvenil,,2.5,4.5,236,FALSE,Indeterminada,Indeterminada,Indeterminada
1262,30,8,2000,-1.36211,-89.68051,14259,259,41834829,46.2,49.1,35.7,11.3,40,1986.5,1989,0,Juvenil,Juvenil,2.5,13.5,236,FALSE,Indeterminada,Indeterminada,Indeterminada
1261,25,11,1994,,,14259,,41834829,50.2,52.5,28.9,22,50,1986.5,1989,0,Juvenil,Hembra,2.5,7.5,236,FALSE,Indeterminada,Indeterminada,Indeterminada
1263,3,6,2010,-1.36681,-89.69179,14259,259,41834829,73.4,,,,70,1986.5,1989,0,Adulta,,2.5,23.5,236,FALSE,,Indeterminada,Indeterminada
1264,8,11,1989,,,14260,,,23,24.9,16.1,1.25,20,1986.5,1989,1,Juvenil,Indeterminada,2.5,2.5,237,FALSE,Indeterminada,Indeterminada,Indeterminada
1265,16,6,1991,,,14260,,,32,34,23,9.5,30,1986.5,1989,0,Juvenil,,2.5,4.5,237,FALSE,Indeterminada,Indeterminada,Indeterminada
1266,25,11,1994,,,14260,,,51.2,54.3,38.3,15,50,1986.5,1989,0,Juvenil,Hembra,2.5,7.5,237,FALSE,Indeterminada,Indeterminada,Indeterminada
1267,8,11,1989,,,14261,,,18.1,19.3,12.4,0.6,10,1986.5,1989,1,Juvenil,Indeterminada,2.5,2.5,238,FALSE,Indeterminada,Indeterminada,Indeterminada
1268,8,11,1989,,,14262,,,22.7,24.6,16,1.25,20,1986.5,1989,1,Juvenil,Indeterminada,2.5,2.5,239,FALSE,Indeterminada,Indeterminada,Indeterminada
1269,12,11,1991,,,14262,,,30.2,31.7,21.7,2.6,30,1986.5,1989,0,Juvenil,,2.5,4.5,239,FALSE,Indeterminada,Indeterminada,Indeterminada
1270,12,6,1993,,,14262,,,44.5,45.8,33.5,5.2,40,1986.5,1989,0,Juvenil,,2.5,6.5,239,FALSE,Indeterminada,Indeterminada,Indeterminada
1271,23,11,1994,,,14262,,,46.1,50.3,35.1,11,40,1986.5,1989,0,Juvenil,Macho,2.5,7.5,239,FALSE,Indeterminada,Indeterminada,Indeterminada
1272,8,11,1989,,,14263,,,20.2,22,14.3,0.75,20,1986.5,1989,1,Juvenil,Indeterminada,2.5,2.5,240,FALSE,Indeterminada,Indeterminada,Indeterminada
1273,3,12,1990,,,14263,,,23.5,25.5,16.5,8.7,20,1986.5,1989,0,Juvenil,,2.5,3.5,240,FALSE,Indeterminada,Indeterminada,Indeterminada
1274,8,11,1989,,,14264,264,41886821,19,20.5,12.8,0.6,10,1986.5,1989,1,Juvenil,Indeterminada,2.5,2.5,241,FALSE,Indeterminada,Indeterminada,Macho
1275,8,11,1991,,,14264,,41886821,27.8,29.6,19,2.2,20,1986.5,1989,0,Juvenil,,2.5,4.5,241,FALSE,Indeterminada,Indeterminada,Macho
1276,3,12,1993,,,14264,,41886821,42.2,45,31,5.5,40,1986.5,1989,0,Juvenil,,2.5,6.5,241,FALSE,Indeterminada,Indeterminada,Macho
1277,19,11,1994,,,14264,,41886821,46.3,49,34.1,9.5,40,1986.5,1989,0,Juvenil,Hembra,2.5,7.5,241,FALSE,Indeterminada,Indeterminada,Macho
1278,1,9,2000,-1.36468,-89.69886,14264,264,41886821,62.3,65.1,45.7,25,60,1986.5,1989,0,Adulta,Hembra,2.5,13.5,241,FALSE,Hembra,Macho,Macho
1279,25,7,2002,-1.21534,-89.41483,14264,264,41886821,68.3,70.5,49.2,32,60,1986.5,1989,0,Adulta,Macho,2.5,15.5,241,FALSE,Macho,Macho,Macho
1280,8,11,1989,,,14265,,,21,22.1,14.4,0.9,20,1986.5,1989,1,Juvenil,Indeterminada,2.5,2.5,242,FALSE,Indeterminada,Indeterminada,Indeterminada
1281,3,12,1990,,,14265,,,25.2,27.5,18,9.8,20,1986.5,1989,0,Juvenil,,2.5,3.5,242,FALSE,Indeterminada,Indeterminada,Indeterminada
1282,23,11,1994,,,14265,,,49.8,51.9,38,13.5,40,1986.5,1989,0,Juvenil,Hembra,2.5,7.5,242,FALSE,Indeterminada,Indeterminada,Indeterminada
1283,8,11,1989,,,14266,266,42019123,18.5,19,12.1,0.6,10,1986.5,1989,1,Juvenil,Indeterminada,2.5,2.5,243,FALSE,Indeterminada,Indeterminada,Macho
1284,2,9,2000,-1.37472,-89.69745,14266,266,42019123,71.6,76.2,53.5,35,70,1986.5,1989,0,Adulta,Macho,2.5,13.5,243,FALSE,Macho,Macho,Macho
1285,27,7,2002,-1.22025,-89.41558,14266,266,42019123,75.7,79.4,56,44,70,1986.5,1989,0,Adulta,Macho,2.5,15.5,243,FALSE,Macho,Macho,Macho
1286,3,6,2003,-1.36895,-89.69861,14266,266,42019123,77.1,81.5,57,39.5,70,1986.5,1989,0,Adulta,Macho,2.5,16.5,243,FALSE,Macho,Macho,Macho
1288,9,6,2010,-1.36977,-89.69939,14266,266,42019123,80.8,,,,80,1986.5,1989,0,Adulta,,2.5,23.5,243,FALSE,,Macho,Macho
1287,8,9,2007,-1.36646002,-89.69869154,14266,266,42019123,81,82.5,59,55,,1986.5,1989,0,Adulta,Macho,2.5,20.5,243,FALSE,Macho,Macho,Macho
1289,8,11,1989,,,14267,,,20,21.4,13.8,0.8,20,1986.5,1989,1,Juvenil,Indeterminada,2.5,2.5,244,FALSE,Indeterminada,Indeterminada,Indeterminada
1291,18,11,1994,,,14267,,,44.4,46.5,33.8,8.7,40,1986.5,1989,0,Juvenil,Hembra,2.5,7.5,244,FALSE,Indeterminada,Indeterminada,Indeterminada
1290,5,12,1991,,,14267,,,45.7,48.2,34.5,2.5,40,1986.5,1989,0,Juvenil,,2.5,4.5,244,FALSE,Indeterminada,Indeterminada,Indeterminada
1292,8,11,1989,,,14268,1102,42061513,21.4,23,15.1,1,20,1986.5,1989,1,Juvenil,Indeterminada,2.5,2.5,245,FALSE,Indeterminada,Indeterminada,Macho
1293,3,12,1990,,,14268,,42061513,25.5,27.5,18.5,7.4,20,1986.5,1989,0,Juvenil,,2.5,3.5,245,FALSE,Indeterminada,Indeterminada,Macho
1294,15,6,1991,,,14268,,42061513,29,31,21,8.7,20,1986.5,1989,0,Juvenil,,2.5,4.5,245,FALSE,Indeterminada,Indeterminada,Macho
1295,19,11,1994,,,14268,,42061513,49,51.5,37.1,12,40,1986.5,1989,0,Juvenil,Hembra,2.5,7.5,245,FALSE,Indeterminada,Indeterminada,Macho
1296,1,9,2000,-1.36708,-89.70024,14268,1102,42061513,70.6,72.3,52,37.5,70,1986.5,1989,0,Adulta,Macho,2.5,13.5,245,FALSE,Macho,Macho,Macho
1297,26,7,2002,-1.2201,-89.41599,61,1102,42061513,75.8,74.5,55,40,70,1986.5,1989,0,Adulta,Macho,2.5,15.5,245,FALSE,Macho,Macho,Macho
1298,29,5,2003,-1.36634,-89.69922,,1102,42061513,76.7,78.2,55.9,34.5,70,1986.5,1989,0,Adulta,Macho,2.5,16.5,245,FALSE,Macho,Macho,Macho
1299,13,9,2007,-1.37206,-89.69859,,1102,42061513,79,81,57,58,,1986.5,1989,0,Adulta,Macho,2.5,20.5,245,FALSE,Macho,Macho,Macho
1300,4,6,2010,-1.3687,-89.6987,,1102,42061513,81.5,,,,80,1986.5,1989,0,Adulta,Macho,2.5,23.5,245,FALSE,Macho,Macho,Macho
1301,8,11,1989,,,14269,,,22.4,23,15.3,0.9,20,1986.5,1989,1,Juvenil,Indeterminada,2.5,2.5,246,FALSE,Indeterminada,Indeterminada,Indeterminada
1302,4,12,1990,,,14269,,,26,27,19,1.1,20,1986.5,1989,0,Juvenil,,2.5,3.5,246,FALSE,Indeterminada,Indeterminada,Indeterminada
1303,8,11,1991,,,14269,,,32.4,34,24,3,30,1986.5,1989,0,Juvenil,,2.5,4.5,246,FALSE,Indeterminada,Indeterminada,Indeterminada
1304,3,12,1993,,,14269,,,47.2,50.6,36,63,40,1986.5,1989,0,Juvenil,,2.5,6.5,246,FALSE,Indeterminada,Indeterminada,Indeterminada
1305,19,11,1994,,,14269,,,50.7,53.7,39,11,50,1986.5,1989,0,Juvenil,Macho,2.5,7.5,246,FALSE,Indeterminada,Indeterminada,Indeterminada
1306,8,11,1989,,,14270,,,21,22,14.6,0.95,20,1986.5,1989,1,Juvenil,Indeterminada,2.5,2.5,247,FALSE,Indeterminada,Indeterminada,Indeterminada
1307,22,6,1990,,,14270,,,24.1,25.5,16.9,37,20,1986.5,1989,0,Juvenil,,2.5,3.5,247,FALSE,Indeterminada,Indeterminada,Indeterminada
1308,14,6,1991,,,14270,,,30,31,21,6.5,30,1986.5,1989,0,Juvenil,,2.5,4.5,247,FALSE,Indeterminada,Indeterminada,Indeterminada
1309,19,11,1994,,,14270,,,48.5,49.8,36.8,11.1,40,1986.5,1989,0,Juvenil,Macho,2.5,7.5,247,FALSE,Indeterminada,Indeterminada,Indeterminada
1310,8,11,1989,,,14271,,,21.1,22.7,14.3,0.9,20,1986.5,1989,1,Juvenil,Indeterminada,2.5,2.5,248,FALSE,Indeterminada,Indeterminada,Indeterminada
1311,8,11,1989,,,14272,,,16.2,17.9,11.2,0.3844,10,1987.5,1989,1,Juvenil,Indeterminada,1.5,1.5,249,FALSE,Indeterminada,Indeterminada,Indeterminada
1312,22,6,1990,,,14272,,,18.6,20,12.9,16.5,10,1987.5,1989,0,Juvenil,,1.5,2.5,249,FALSE,Indeterminada,Indeterminada,Indeterminada
1313,14,6,1991,,,14272,,,22,24,15,2.9,20,1987.5,1989,0,Juvenil,,1.5,3.5,249,FALSE,Indeterminada,Indeterminada,Indeterminada
1314,18,11,1994,,,14272,,,44.7,47,34.2,9.8,40,1987.5,1989,0,Juvenil,Macho,1.5,6.5,249,FALSE,Indeterminada,Indeterminada,Indeterminada
1315,8,11,1989,,,14273,,,16.5,17,11.2,0.4336,10,1987.5,1989,1,Juvenil,Indeterminada,1.5,1.5,250,FALSE,Indeterminada,Indeterminada,Indeterminada
1316,8,11,1989,,,14274,,,18.6,20.2,13,0.5791,10,1987.5,1989,1,Juvenil,Indeterminada,1.5,1.5,251,FALSE,Indeterminada,Indeterminada,Indeterminada
1317,8,11,1989,,,14275,,,17.3,18,11.7,0.5556,10,1987.5,1989,1,Juvenil,Indeterminada,1.5,1.5,252,FALSE,Indeterminada,Indeterminada,Indeterminada
1318,8,11,1989,,,14276,,,14.5,16.8,10.4,0.3586,10,1987.5,1989,1,Juvenil,Indeterminada,1.5,1.5,253,FALSE,Indeterminada,Indeterminada,Indeterminada
1319,3,12,1990,,,14276,,,17,18.8,12.5,2.3,10,1987.5,1989,0,Juvenil,,1.5,2.5,253,FALSE,Indeterminada,Indeterminada,Indeterminada
1320,17,6,1991,,,14276,,,20,22,14,9.7,20,1987.5,1989,0,Juvenil,,1.5,3.5,253,FALSE,Indeterminada,Indeterminada,Indeterminada
1321,3,12,1993,,,14276,,,34.5,33.2,26.6,5.5,30,1987.5,1989,0,Juvenil,,1.5,5.5,253,FALSE,Indeterminada,Indeterminada,Indeterminada
1322,23,11,1994,,,14276,,,37.8,42,29.5,6.8,30,1987.5,1989,0,Juvenil,Macho,1.5,6.5,253,FALSE,Indeterminada,Indeterminada,Indeterminada
1323,8,11,1989,,,14277,277,42080530,17.4,19.6,12.1,0.4909,10,1987.5,1989,1,Juvenil,Indeterminada,1.5,1.5,254,FALSE,Indeterminada,Indeterminada,Hembra
1324,22,6,1990,,,14277,,42080530,19.7,21.2,14,14.5,10,1987.5,1989,0,Juvenil,,1.5,2.5,254,FALSE,Indeterminada,Indeterminada,Hembra
1325,14,6,1991,,,14277,,42080530,24,26,17,1.5,20,1987.5,1989,0,Juvenil,,1.5,3.5,254,FALSE,Indeterminada,Indeterminada,Hembra
1326,26,11,1994,,,14277,,42080530,39.7,42.1,29.9,6.9,30,1987.5,1989,0,Juvenil,Macho,1.5,6.5,254,FALSE,Indeterminada,Indeterminada,Hembra
1327,27,7,2002,-1.22023,-89.41567,14277,277,42080530,63,65.2,48,29,60,1987.5,1989,0,Adulta,Hembra,1.5,14.5,254,FALSE,Hembra,Hembra,Hembra
1328,29,5,2003,-1.22071,-89.41952,14277,277,42080530,64.5,65.7,48.6,28.5,60,1987.5,1989,0,Adulta,Hembra,1.5,15.5,254,FALSE,Hembra,Hembra,Hembra
1329,8,11,1989,,,14278,,,13.3,15.2,9.1,0.2313,10,1987.5,1989,1,Juvenil,Indeterminada,1.5,1.5,255,FALSE,Indeterminada,Indeterminada,Indeterminada
1330,8,11,1989,,,14279,,,17.2,19,12.1,0.5038,10,1987.5,1989,1,Juvenil,Indeterminada,1.5,1.5,256,FALSE,Indeterminada,Indeterminada,Indeterminada
1331,4,12,1990,,,14279,,,21.3,23,14.6,2.5,20,1987.5,1989,0,Juvenil,,1.5,2.5,256,FALSE,Indeterminada,Indeterminada,Indeterminada
